route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
110,4,4_13408304,"IWINY - pętla",1,839370,6,2,839370
111,3,3_13401952,"Zajezdnia Obornicka",1,835949,2,1,835949
111,3,3_13401965,"Zajezdnia Obornicka",1,835949,4,1,835949
111,3,3_13401978,"Zajezdnia Obornicka",1,835949,5,1,835949
111,3,3_13401991,"Zajezdnia Obornicka",1,835949,6,1,835949
111,3,3_13402005,"Zajezdnia Obornicka",1,835949,11,1,835949
111,3,3_13403875,"Zajezdnia Obornicka",1,835949,4,1,835949
111,3,3_13404837,"PL. GRUNWALDZKI",1,837585,24,1,837585
111,3,3_13401925,"OSIEDLE SOBIESKIEGO",1,838157,1,1,838157
111,3,3_13401927,"OSIEDLE SOBIESKIEGO",1,838157,1,1,838157
111,3,3_13401929,"OSIEDLE SOBIESKIEGO",1,838157,1,1,838157
111,3,3_13401931,"OSIEDLE SOBIESKIEGO",1,838157,1,1,838157
111,3,3_13401933,"OSIEDLE SOBIESKIEGO",1,838157,1,1,838157
111,3,3_13401935,"OSIEDLE SOBIESKIEGO",1,838157,1,1,838157
111,3,3_13401937,"OSIEDLE SOBIESKIEGO",1,838157,1,1,838157
111,3,3_13401940,"OSIEDLE SOBIESKIEGO",1,838157,2,1,838157
111,3,3_13401942,"OSIEDLE SOBIESKIEGO",1,838157,2,1,838157
111,3,3_13401944,"OSIEDLE SOBIESKIEGO",1,838157,2,1,838157
111,3,3_13401946,"OSIEDLE SOBIESKIEGO",1,838157,2,1,838157
111,3,3_13401948,"OSIEDLE SOBIESKIEGO",1,838157,2,1,838157
111,3,3_13401950,"OSIEDLE SOBIESKIEGO",1,838157,2,1,838157
111,3,3_13401955,"OSIEDLE SOBIESKIEGO",1,838157,4,1,838157
111,3,3_13401957,"OSIEDLE SOBIESKIEGO",1,838157,4,1,838157
111,3,3_13401959,"OSIEDLE SOBIESKIEGO",1,838157,4,1,838157
111,3,3_13401961,"OSIEDLE SOBIESKIEGO",1,838157,4,1,838157
111,3,3_13401963,"OSIEDLE SOBIESKIEGO",1,838157,4,1,838157
111,3,3_13401968,"OSIEDLE SOBIESKIEGO",1,838157,5,1,838157
111,3,3_13401970,"OSIEDLE SOBIESKIEGO",1,838157,5,1,838157
111,3,3_13401972,"OSIEDLE SOBIESKIEGO",1,838157,5,1,838157
111,3,3_13401974,"OSIEDLE SOBIESKIEGO",1,838157,5,1,838157
111,3,3_13401976,"OSIEDLE SOBIESKIEGO",1,838157,5,1,838157
111,3,3_13401981,"OSIEDLE SOBIESKIEGO",1,838157,6,1,838157
111,3,3_13401983,"OSIEDLE SOBIESKIEGO",1,838157,6,1,838157
111,3,3_13401985,"OSIEDLE SOBIESKIEGO",1,838157,6,1,838157
111,3,3_13401987,"OSIEDLE SOBIESKIEGO",1,838157,6,1,838157
111,3,3_13401989,"OSIEDLE SOBIESKIEGO",1,838157,6,1,838157
111,3,3_13401993,"OSIEDLE SOBIESKIEGO",1,838157,11,1,838157
111,3,3_13401995,"OSIEDLE SOBIESKIEGO",1,838157,11,1,838157
111,3,3_13401997,"OSIEDLE SOBIESKIEGO",1,838157,11,1,838157
111,3,3_13401999,"OSIEDLE SOBIESKIEGO",1,838157,11,1,838157
111,3,3_13402001,"OSIEDLE SOBIESKIEGO",1,838157,11,1,838157
111,3,3_13402003,"OSIEDLE SOBIESKIEGO",1,838157,11,1,838157
111,3,3_13403873,"OSIEDLE SOBIESKIEGO",1,838157,4,1,838157
111,3,3_13404835,"OSIEDLE SOBIESKIEGO",1,838157,24,1,838157
111,3,3_13404846,"OSIEDLE SOBIESKIEGO",1,838157,21,1,838157
111,3,3_13401924,"KMINKOWA",0,838416,1,1,838416
111,3,3_13404834,"KMINKOWA",0,838416,24,1,838416
111,3,3_13404845,"KMINKOWA",0,838416,21,1,838416
111,3,3_13401939,"KMINKOWA",0,838417,2,1,838417
111,3,3_13401992,"KMINKOWA",0,838417,11,1,838417
111,3,3_13401926,"KMINKOWA",0,838678,1,1,838678
111,3,3_13401928,"KMINKOWA",0,838678,1,1,838678
111,3,3_13401930,"KMINKOWA",0,838678,1,1,838678
111,3,3_13401932,"KMINKOWA",0,838678,1,1,838678
111,3,3_13401934,"KMINKOWA",0,838678,1,1,838678
111,3,3_13401936,"KMINKOWA",0,838678,1,1,838678
111,3,3_13401941,"KMINKOWA",0,838678,2,1,838678
111,3,3_13401943,"KMINKOWA",0,838678,2,1,838678
111,3,3_13401945,"KMINKOWA",0,838678,2,1,838678
111,3,3_13401947,"KMINKOWA",0,838678,2,1,838678
111,3,3_13401949,"KMINKOWA",0,838678,2,1,838678
111,3,3_13401951,"KMINKOWA",0,838678,2,1,838678
111,3,3_13401954,"KMINKOWA",0,838678,4,1,838678
111,3,3_13401956,"KMINKOWA",0,838678,4,1,838678
111,3,3_13401958,"KMINKOWA",0,838678,4,1,838678
111,3,3_13401960,"KMINKOWA",0,838678,4,1,838678
111,3,3_13401962,"KMINKOWA",0,838678,4,1,838678
111,3,3_13401964,"KMINKOWA",0,838678,4,1,838678
111,3,3_13401967,"KMINKOWA",0,838678,5,1,838678
111,3,3_13401969,"KMINKOWA",0,838678,5,1,838678
111,3,3_13401971,"KMINKOWA",0,838678,5,1,838678
111,3,3_13401973,"KMINKOWA",0,838678,5,1,838678
111,3,3_13401975,"KMINKOWA",0,838678,5,1,838678
111,3,3_13401977,"KMINKOWA",0,838678,5,1,838678
111,3,3_13401980,"KMINKOWA",0,838678,6,1,838678
111,3,3_13401982,"KMINKOWA",0,838678,6,1,838678
111,3,3_13401984,"KMINKOWA",0,838678,6,1,838678
111,3,3_13401986,"KMINKOWA",0,838678,6,1,838678
111,3,3_13401988,"KMINKOWA",0,838678,6,1,838678
111,3,3_13401990,"KMINKOWA",0,838678,6,1,838678
111,3,3_13401994,"KMINKOWA",0,838678,11,1,838678
111,3,3_13401996,"KMINKOWA",0,838678,11,1,838678
111,3,3_13401998,"KMINKOWA",0,838678,11,1,838678
111,3,3_13402000,"KMINKOWA",0,838678,11,1,838678
111,3,3_13402002,"KMINKOWA",0,838678,11,1,838678
111,3,3_13402004,"KMINKOWA",0,838678,11,1,838678
111,3,3_13403874,"KMINKOWA",0,838678,4,1,838678
111,3,3_13404836,"KMINKOWA",0,838678,24,1,838678
111,3,3_13401938,"Zajezdnia Obornicka",0,838741,1,1,838741
111,3,3_13401953,"OSIEDLE SOBIESKIEGO",1,839295,4,1,839295
111,3,3_13401966,"OSIEDLE SOBIESKIEGO",1,839295,5,1,839295
111,3,3_13401979,"OSIEDLE SOBIESKIEGO",1,839295,6,1,839295
111,4,4_13406250,"Zajezdnia Obornicka",1,835949,2,1,835949
111,4,4_13406263,"Zajezdnia Obornicka",1,835949,4,1,835949
111,4,4_13406276,"Zajezdnia Obornicka",1,835949,5,1,835949
111,4,4_13406289,"Zajezdnia Obornicka",1,835949,6,1,835949
111,4,4_13406303,"Zajezdnia Obornicka",1,835949,11,1,835949
111,4,4_13408101,"Zajezdnia Obornicka",1,835949,4,1,835949
111,4,4_13409031,"PL. GRUNWALDZKI",1,837585,24,1,837585
111,4,4_13406223,"OSIEDLE SOBIESKIEGO",1,838157,1,1,838157
111,4,4_13406225,"OSIEDLE SOBIESKIEGO",1,838157,1,1,838157
111,4,4_13406227,"OSIEDLE SOBIESKIEGO",1,838157,1,1,838157
111,4,4_13406229,"OSIEDLE SOBIESKIEGO",1,838157,1,1,838157
111,4,4_13406231,"OSIEDLE SOBIESKIEGO",1,838157,1,1,838157
111,4,4_13406233,"OSIEDLE SOBIESKIEGO",1,838157,1,1,838157
111,4,4_13406235,"OSIEDLE SOBIESKIEGO",1,838157,1,1,838157
111,4,4_13406238,"OSIEDLE SOBIESKIEGO",1,838157,2,1,838157
111,4,4_13406240,"OSIEDLE SOBIESKIEGO",1,838157,2,1,838157
111,4,4_13406242,"OSIEDLE SOBIESKIEGO",1,838157,2,1,838157
111,4,4_13406244,"OSIEDLE SOBIESKIEGO",1,838157,2,1,838157
111,4,4_13406246,"OSIEDLE SOBIESKIEGO",1,838157,2,1,838157
111,4,4_13406248,"OSIEDLE SOBIESKIEGO",1,838157,2,1,838157
111,4,4_13406253,"OSIEDLE SOBIESKIEGO",1,838157,4,1,838157
111,4,4_13406255,"OSIEDLE SOBIESKIEGO",1,838157,4,1,838157
111,4,4_13406257,"OSIEDLE SOBIESKIEGO",1,838157,4,1,838157
111,4,4_13406259,"OSIEDLE SOBIESKIEGO",1,838157,4,1,838157
111,4,4_13406261,"OSIEDLE SOBIESKIEGO",1,838157,4,1,838157
111,4,4_13406266,"OSIEDLE SOBIESKIEGO",1,838157,5,1,838157
111,4,4_13406268,"OSIEDLE SOBIESKIEGO",1,838157,5,1,838157
111,4,4_13406270,"OSIEDLE SOBIESKIEGO",1,838157,5,1,838157
111,4,4_13406272,"OSIEDLE SOBIESKIEGO",1,838157,5,1,838157
111,4,4_13406274,"OSIEDLE SOBIESKIEGO",1,838157,5,1,838157
111,4,4_13406279,"OSIEDLE SOBIESKIEGO",1,838157,6,1,838157
111,4,4_13406281,"OSIEDLE SOBIESKIEGO",1,838157,6,1,838157
111,4,4_13406283,"OSIEDLE SOBIESKIEGO",1,838157,6,1,838157
111,4,4_13406285,"OSIEDLE SOBIESKIEGO",1,838157,6,1,838157
111,4,4_13406287,"OSIEDLE SOBIESKIEGO",1,838157,6,1,838157
111,4,4_13406291,"OSIEDLE SOBIESKIEGO",1,838157,11,1,838157
111,4,4_13406293,"OSIEDLE SOBIESKIEGO",1,838157,11,1,838157
111,4,4_13406295,"OSIEDLE SOBIESKIEGO",1,838157,11,1,838157
111,4,4_13406297,"OSIEDLE SOBIESKIEGO",1,838157,11,1,838157
111,4,4_13406299,"OSIEDLE SOBIESKIEGO",1,838157,11,1,838157
111,4,4_13406301,"OSIEDLE SOBIESKIEGO",1,838157,11,1,838157
111,4,4_13408099,"OSIEDLE SOBIESKIEGO",1,838157,4,1,838157
111,4,4_13409029,"OSIEDLE SOBIESKIEGO",1,838157,24,1,838157
111,4,4_13409050,"OSIEDLE SOBIESKIEGO",1,838157,41,1,838157
111,4,4_13406222,"KMINKOWA",0,838416,1,1,838416
111,4,4_13409028,"KMINKOWA",0,838416,24,1,838416
111,4,4_13409049,"KMINKOWA",0,838416,41,1,838416
111,4,4_13406237,"KMINKOWA",0,838417,2,1,838417
111,4,4_13406290,"KMINKOWA",0,838417,11,1,838417
111,4,4_13406224,"KMINKOWA",0,838678,1,1,838678
111,4,4_13406226,"KMINKOWA",0,838678,1,1,838678
111,4,4_13406228,"KMINKOWA",0,838678,1,1,838678
111,4,4_13406230,"KMINKOWA",0,838678,1,1,838678
111,4,4_13406232,"KMINKOWA",0,838678,1,1,838678
111,4,4_13406234,"KMINKOWA",0,838678,1,1,838678
111,4,4_13406239,"KMINKOWA",0,838678,2,1,838678
111,4,4_13406241,"KMINKOWA",0,838678,2,1,838678
111,4,4_13406243,"KMINKOWA",0,838678,2,1,838678
111,4,4_13406245,"KMINKOWA",0,838678,2,1,838678
111,4,4_13406247,"KMINKOWA",0,838678,2,1,838678
111,4,4_13406249,"KMINKOWA",0,838678,2,1,838678
111,4,4_13406252,"KMINKOWA",0,838678,4,1,838678
111,4,4_13406254,"KMINKOWA",0,838678,4,1,838678
111,4,4_13406256,"KMINKOWA",0,838678,4,1,838678
111,4,4_13406258,"KMINKOWA",0,838678,4,1,838678
111,4,4_13406260,"KMINKOWA",0,838678,4,1,838678
111,4,4_13406262,"KMINKOWA",0,838678,4,1,838678
111,4,4_13406265,"KMINKOWA",0,838678,5,1,838678
111,4,4_13406267,"KMINKOWA",0,838678,5,1,838678
111,4,4_13406269,"KMINKOWA",0,838678,5,1,838678
111,4,4_13406271,"KMINKOWA",0,838678,5,1,838678
111,4,4_13406273,"KMINKOWA",0,838678,5,1,838678
111,4,4_13406275,"KMINKOWA",0,838678,5,1,838678
111,4,4_13406278,"KMINKOWA",0,838678,6,1,838678
111,4,4_13406280,"KMINKOWA",0,838678,6,1,838678
111,4,4_13406282,"KMINKOWA",0,838678,6,1,838678
111,4,4_13406284,"KMINKOWA",0,838678,6,1,838678
111,4,4_13406286,"KMINKOWA",0,838678,6,1,838678
111,4,4_13406288,"KMINKOWA",0,838678,6,1,838678
111,4,4_13406292,"KMINKOWA",0,838678,11,1,838678
111,4,4_13406294,"KMINKOWA",0,838678,11,1,838678
111,4,4_13406296,"KMINKOWA",0,838678,11,1,838678
111,4,4_13406298,"KMINKOWA",0,838678,11,1,838678
111,4,4_13406300,"KMINKOWA",0,838678,11,1,838678
111,4,4_13406302,"KMINKOWA",0,838678,11,1,838678
111,4,4_13408100,"KMINKOWA",0,838678,4,1,838678
111,4,4_13409030,"KMINKOWA",0,838678,24,1,838678
111,4,4_13406236,"Zajezdnia Obornicka",0,838741,1,1,838741
111,4,4_13406251,"OSIEDLE SOBIESKIEGO",1,839295,4,1,839295
111,4,4_13406264,"OSIEDLE SOBIESKIEGO",1,839295,5,1,839295
111,4,4_13406277,"OSIEDLE SOBIESKIEGO",1,839295,6,1,839295
112,3,3_13402012,"KRZYKI",1,837586,1,2,837586
112,3,3_13402018,"KRZYKI",1,837586,1,2,837586
112,3,3_13402024,"KRZYKI",1,837586,1,2,837586
112,3,3_13402026,"KRZYKI",1,837586,1,2,837586
112,3,3_13402028,"KRZYKI",1,837586,2,2,837586
112,3,3_13402032,"KRZYKI",1,837586,2,2,837586
112,3,3_13402038,"KRZYKI",1,837586,2,2,837586
112,3,3_13402044,"KRZYKI",1,837586,2,2,837586
112,3,3_13402046,"KRZYKI",1,837586,2,2,837586
112,3,3_13402057,"KRZYKI",1,837586,3,2,837586
112,3,3_13402063,"KRZYKI",1,837586,3,2,837586
112,3,3_13402074,"KRZYKI",1,837586,4,2,837586
112,3,3_13402080,"KRZYKI",1,837586,4,2,837586
112,3,3_13402086,"KRZYKI",1,837586,4,2,837586
112,3,3_13402094,"KRZYKI",1,837586,5,2,837586
112,3,3_13402100,"KRZYKI",1,837586,5,2,837586
112,3,3_13402106,"KRZYKI",1,837586,5,2,837586
112,3,3_13402011,"DWORZEC GŁÓWNY",0,838347,1,2,838347
112,3,3_13402017,"DWORZEC GŁÓWNY",0,838347,1,2,838347
112,3,3_13402023,"DWORZEC GŁÓWNY",0,838347,1,2,838347
112,3,3_13402031,"DWORZEC GŁÓWNY",0,838347,2,2,838347
112,3,3_13402037,"DWORZEC GŁÓWNY",0,838347,2,2,838347
112,3,3_13402043,"DWORZEC GŁÓWNY",0,838347,2,2,838347
112,3,3_13402056,"DWORZEC GŁÓWNY",0,838347,3,2,838347
112,3,3_13402062,"DWORZEC GŁÓWNY",0,838347,3,2,838347
112,3,3_13402068,"DWORZEC GŁÓWNY",0,838347,3,2,838347
112,3,3_13402073,"DWORZEC GŁÓWNY",0,838347,4,2,838347
112,3,3_13402079,"DWORZEC GŁÓWNY",0,838347,4,2,838347
112,3,3_13402085,"DWORZEC GŁÓWNY",0,838347,4,2,838347
112,3,3_13402091,"DWORZEC GŁÓWNY",0,838347,4,2,838347
112,3,3_13402093,"DWORZEC GŁÓWNY",0,838347,5,2,838347
112,3,3_13402099,"DWORZEC GŁÓWNY",0,838347,5,2,838347
112,3,3_13402105,"DWORZEC GŁÓWNY",0,838347,5,2,838347
112,3,3_13402111,"DWORZEC GŁÓWNY",0,838347,5,2,838347
112,3,3_13402071,"KRZYKI",1,838351,3,2,838351
112,4,4_13406310,"KRZYKI",1,837586,1,2,837586
112,4,4_13406316,"KRZYKI",1,837586,1,2,837586
112,4,4_13406322,"KRZYKI",1,837586,1,2,837586
112,4,4_13406324,"KRZYKI",1,837586,1,2,837586
112,4,4_13406326,"KRZYKI",1,837586,2,2,837586
112,4,4_13406330,"KRZYKI",1,837586,2,2,837586
112,4,4_13406336,"KRZYKI",1,837586,2,2,837586
112,4,4_13406342,"KRZYKI",1,837586,2,2,837586
112,4,4_13406344,"KRZYKI",1,837586,2,2,837586
112,4,4_13406355,"KRZYKI",1,837586,3,2,837586
112,4,4_13406361,"KRZYKI",1,837586,3,2,837586
112,4,4_13406371,"KRZYKI",1,837586,4,2,837586
112,4,4_13406377,"KRZYKI",1,837586,4,2,837586
112,4,4_13406383,"KRZYKI",1,837586,4,2,837586
112,4,4_13406391,"KRZYKI",1,837586,5,2,837586
112,4,4_13406397,"KRZYKI",1,837586,5,2,837586
112,4,4_13406403,"KRZYKI",1,837586,5,2,837586
112,4,4_13406309,"DWORZEC GŁÓWNY",0,838347,1,2,838347
112,4,4_13406315,"DWORZEC GŁÓWNY",0,838347,1,2,838347
112,4,4_13406321,"DWORZEC GŁÓWNY",0,838347,1,2,838347
112,4,4_13406329,"DWORZEC GŁÓWNY",0,838347,2,2,838347
112,4,4_13406335,"DWORZEC GŁÓWNY",0,838347,2,2,838347
112,4,4_13406341,"DWORZEC GŁÓWNY",0,838347,2,2,838347
112,4,4_13406354,"DWORZEC GŁÓWNY",0,838347,3,2,838347
112,4,4_13406360,"DWORZEC GŁÓWNY",0,838347,3,2,838347
112,4,4_13406366,"DWORZEC GŁÓWNY",0,838347,3,2,838347
112,4,4_13406370,"DWORZEC GŁÓWNY",0,838347,4,2,838347
112,4,4_13406376,"DWORZEC GŁÓWNY",0,838347,4,2,838347
112,4,4_13406382,"DWORZEC GŁÓWNY",0,838347,4,2,838347
112,4,4_13406388,"DWORZEC GŁÓWNY",0,838347,4,2,838347
112,4,4_13406390,"DWORZEC GŁÓWNY",0,838347,5,2,838347
112,4,4_13406396,"DWORZEC GŁÓWNY",0,838347,5,2,838347
112,4,4_13406402,"DWORZEC GŁÓWNY",0,838347,5,2,838347
112,4,4_13406408,"DWORZEC GŁÓWNY",0,838347,5,2,838347
112,4,4_13406369,"KRZYKI",1,838351,3,2,838351
113,3,3_13402006,"KRZYKI",1,836800,1,2,836800
113,3,3_13402008,"KRZYKI",1,836800,1,2,836800
113,3,3_13402014,"KRZYKI",1,836800,1,2,836800
113,3,3_13402020,"KRZYKI",1,836800,1,2,836800
113,3,3_13402034,"KRZYKI",1,836800,2,2,836800
113,3,3_13402040,"KRZYKI",1,836800,2,2,836800
113,3,3_13402048,"KRZYKI",1,836800,2,2,836800
113,3,3_13402051,"KRZYKI",1,836800,3,2,836800
113,3,3_13402053,"KRZYKI",1,836800,3,2,836800
113,3,3_13402059,"KRZYKI",1,836800,3,2,836800
113,3,3_13402065,"KRZYKI",1,836800,3,2,836800
113,3,3_13402069,"KRZYKI",1,836800,3,2,836800
113,3,3_13402076,"KRZYKI",1,836800,4,2,836800
113,3,3_13402082,"KRZYKI",1,836800,4,2,836800
113,3,3_13402088,"KRZYKI",1,836800,4,2,836800
113,3,3_13402096,"KRZYKI",1,836800,5,2,836800
113,3,3_13402102,"KRZYKI",1,836800,5,2,836800
113,3,3_13402108,"KRZYKI",1,836800,5,2,836800
113,3,3_13402007,"DWORZEC GŁÓWNY",0,836801,1,2,836801
113,3,3_13402009,"DWORZEC GŁÓWNY",0,836801,1,2,836801
113,3,3_13402013,"DWORZEC GŁÓWNY",0,836801,1,2,836801
113,3,3_13402015,"DWORZEC GŁÓWNY",0,836801,1,2,836801
113,3,3_13402019,"DWORZEC GŁÓWNY",0,836801,1,2,836801
113,3,3_13402021,"DWORZEC GŁÓWNY",0,836801,1,2,836801
113,3,3_13402025,"DWORZEC GŁÓWNY",0,836801,1,2,836801
113,3,3_13402027,"DWORZEC GŁÓWNY",0,836801,1,2,836801
113,3,3_13402029,"DWORZEC GŁÓWNY",0,836801,2,2,836801
113,3,3_13402033,"DWORZEC GŁÓWNY",0,836801,2,2,836801
113,3,3_13402035,"DWORZEC GŁÓWNY",0,836801,2,2,836801
113,3,3_13402039,"DWORZEC GŁÓWNY",0,836801,2,2,836801
113,3,3_13402041,"DWORZEC GŁÓWNY",0,836801,2,2,836801
113,3,3_13402045,"DWORZEC GŁÓWNY",0,836801,2,2,836801
113,3,3_13402047,"DWORZEC GŁÓWNY",0,836801,2,2,836801
113,3,3_13402049,"DWORZEC GŁÓWNY",0,836801,2,2,836801
113,3,3_13402052,"DWORZEC GŁÓWNY",0,836801,3,2,836801
113,3,3_13402054,"DWORZEC GŁÓWNY",0,836801,3,2,836801
113,3,3_13402058,"DWORZEC GŁÓWNY",0,836801,3,2,836801
113,3,3_13402060,"DWORZEC GŁÓWNY",0,836801,3,2,836801
113,3,3_13402064,"DWORZEC GŁÓWNY",0,836801,3,2,836801
113,3,3_13402066,"DWORZEC GŁÓWNY",0,836801,3,2,836801
113,3,3_13402070,"DWORZEC GŁÓWNY",0,836801,3,2,836801
113,3,3_13402075,"DWORZEC GŁÓWNY",0,836801,4,2,836801
113,3,3_13402077,"DWORZEC GŁÓWNY",0,836801,4,2,836801
113,3,3_13402081,"DWORZEC GŁÓWNY",0,836801,4,2,836801
113,3,3_13402083,"DWORZEC GŁÓWNY",0,836801,4,2,836801
113,3,3_13402087,"DWORZEC GŁÓWNY",0,836801,4,2,836801
113,3,3_13402089,"DWORZEC GŁÓWNY",0,836801,4,2,836801
113,3,3_13402095,"DWORZEC GŁÓWNY",0,836801,5,2,836801
113,3,3_13402097,"DWORZEC GŁÓWNY",0,836801,5,2,836801
113,3,3_13402101,"DWORZEC GŁÓWNY",0,836801,5,2,836801
113,3,3_13402103,"DWORZEC GŁÓWNY",0,836801,5,2,836801
113,3,3_13402107,"DWORZEC GŁÓWNY",0,836801,5,2,836801
113,3,3_13402109,"DWORZEC GŁÓWNY",0,836801,5,2,836801
113,3,3_13402010,"KRZYKI",1,836805,1,2,836805
113,3,3_13402016,"KRZYKI",1,836805,1,2,836805
113,3,3_13402022,"KRZYKI",1,836805,1,2,836805
113,3,3_13402030,"KRZYKI",1,836805,2,2,836805
113,3,3_13402036,"KRZYKI",1,836805,2,2,836805
113,3,3_13402042,"KRZYKI",1,836805,2,2,836805
113,3,3_13402055,"KRZYKI",1,836805,3,2,836805
113,3,3_13402061,"KRZYKI",1,836805,3,2,836805
113,3,3_13402067,"KRZYKI",1,836805,3,2,836805
113,3,3_13402078,"KRZYKI",1,836805,4,2,836805
113,3,3_13402084,"KRZYKI",1,836805,4,2,836805
113,3,3_13402090,"KRZYKI",1,836805,4,2,836805
113,3,3_13402098,"KRZYKI",1,836805,5,2,836805
113,3,3_13402104,"KRZYKI",1,836805,5,2,836805
113,3,3_13402110,"KRZYKI",1,836805,5,2,836805
113,3,3_13402050,"KRZYKI",1,836806,2,2,836806
113,3,3_13402092,"KRZYKI",1,836806,4,2,836806
113,3,3_13402112,"KRZYKI",1,836806,5,2,836806
113,4,4_13406304,"KRZYKI",1,836800,1,2,836800
113,4,4_13406306,"KRZYKI",1,836800,1,2,836800
113,4,4_13406312,"KRZYKI",1,836800,1,2,836800
113,4,4_13406318,"KRZYKI",1,836800,1,2,836800
113,4,4_13406332,"KRZYKI",1,836800,2,2,836800
113,4,4_13406338,"KRZYKI",1,836800,2,2,836800
113,4,4_13406346,"KRZYKI",1,836800,2,2,836800
113,4,4_13406349,"KRZYKI",1,836800,3,2,836800
113,4,4_13406351,"KRZYKI",1,836800,3,2,836800
113,4,4_13406357,"KRZYKI",1,836800,3,2,836800
113,4,4_13406363,"KRZYKI",1,836800,3,2,836800
113,4,4_13406367,"KRZYKI",1,836800,3,2,836800
113,4,4_13406373,"KRZYKI",1,836800,4,2,836800
113,4,4_13406379,"KRZYKI",1,836800,4,2,836800
113,4,4_13406385,"KRZYKI",1,836800,4,2,836800
113,4,4_13406393,"KRZYKI",1,836800,5,2,836800
113,4,4_13406399,"KRZYKI",1,836800,5,2,836800
113,4,4_13406405,"KRZYKI",1,836800,5,2,836800
113,4,4_13406305,"DWORZEC GŁÓWNY",0,836801,1,2,836801
113,4,4_13406307,"DWORZEC GŁÓWNY",0,836801,1,2,836801
113,4,4_13406311,"DWORZEC GŁÓWNY",0,836801,1,2,836801
113,4,4_13406313,"DWORZEC GŁÓWNY",0,836801,1,2,836801
113,4,4_13406317,"DWORZEC GŁÓWNY",0,836801,1,2,836801
113,4,4_13406319,"DWORZEC GŁÓWNY",0,836801,1,2,836801
113,4,4_13406323,"DWORZEC GŁÓWNY",0,836801,1,2,836801
113,4,4_13406325,"DWORZEC GŁÓWNY",0,836801,1,2,836801
113,4,4_13406327,"DWORZEC GŁÓWNY",0,836801,2,2,836801
113,4,4_13406331,"DWORZEC GŁÓWNY",0,836801,2,2,836801
113,4,4_13406333,"DWORZEC GŁÓWNY",0,836801,2,2,836801
113,4,4_13406337,"DWORZEC GŁÓWNY",0,836801,2,2,836801
113,4,4_13406339,"DWORZEC GŁÓWNY",0,836801,2,2,836801
113,4,4_13406343,"DWORZEC GŁÓWNY",0,836801,2,2,836801
113,4,4_13406345,"DWORZEC GŁÓWNY",0,836801,2,2,836801
113,4,4_13406347,"DWORZEC GŁÓWNY",0,836801,2,2,836801
113,4,4_13406350,"DWORZEC GŁÓWNY",0,836801,3,2,836801
113,4,4_13406352,"DWORZEC GŁÓWNY",0,836801,3,2,836801
113,4,4_13406356,"DWORZEC GŁÓWNY",0,836801,3,2,836801
113,4,4_13406358,"DWORZEC GŁÓWNY",0,836801,3,2,836801
113,4,4_13406362,"DWORZEC GŁÓWNY",0,836801,3,2,836801
113,4,4_13406364,"DWORZEC GŁÓWNY",0,836801,3,2,836801
113,4,4_13406368,"DWORZEC GŁÓWNY",0,836801,3,2,836801
113,4,4_13406372,"DWORZEC GŁÓWNY",0,836801,4,2,836801
113,4,4_13406374,"DWORZEC GŁÓWNY",0,836801,4,2,836801
113,4,4_13406378,"DWORZEC GŁÓWNY",0,836801,4,2,836801
113,4,4_13406380,"DWORZEC GŁÓWNY",0,836801,4,2,836801
113,4,4_13406384,"DWORZEC GŁÓWNY",0,836801,4,2,836801
113,4,4_13406386,"DWORZEC GŁÓWNY",0,836801,4,2,836801
113,4,4_13406392,"DWORZEC GŁÓWNY",0,836801,5,2,836801
113,4,4_13406394,"DWORZEC GŁÓWNY",0,836801,5,2,836801
113,4,4_13406398,"DWORZEC GŁÓWNY",0,836801,5,2,836801
113,4,4_13406400,"DWORZEC GŁÓWNY",0,836801,5,2,836801
113,4,4_13406404,"DWORZEC GŁÓWNY",0,836801,5,2,836801
113,4,4_13406406,"DWORZEC GŁÓWNY",0,836801,5,2,836801
113,4,4_13406308,"KRZYKI",1,836805,1,2,836805
113,4,4_13406314,"KRZYKI",1,836805,1,2,836805
113,4,4_13406320,"KRZYKI",1,836805,1,2,836805
113,4,4_13406328,"KRZYKI",1,836805,2,2,836805
113,4,4_13406334,"KRZYKI",1,836805,2,2,836805
113,4,4_13406340,"KRZYKI",1,836805,2,2,836805
113,4,4_13406353,"KRZYKI",1,836805,3,2,836805
113,4,4_13406359,"KRZYKI",1,836805,3,2,836805
113,4,4_13406365,"KRZYKI",1,836805,3,2,836805
113,4,4_13406375,"KRZYKI",1,836805,4,2,836805
113,4,4_13406381,"KRZYKI",1,836805,4,2,836805
113,4,4_13406387,"KRZYKI",1,836805,4,2,836805
113,4,4_13406395,"KRZYKI",1,836805,5,2,836805
113,4,4_13406401,"KRZYKI",1,836805,5,2,836805
113,4,4_13406407,"KRZYKI",1,836805,5,2,836805
113,4,4_13406348,"KRZYKI",1,836806,2,2,836806
113,4,4_13406389,"KRZYKI",1,836806,4,2,836806
113,4,4_13406409,"KRZYKI",1,836806,5,2,836806
114,3,3_13402113,"BIEŃKOWICE",0,837514,1,1,837514
114,3,3_13402115,"BIEŃKOWICE",0,837514,1,1,837514
114,3,3_13402117,"BIEŃKOWICE",0,837514,1,1,837514
114,3,3_13402119,"BIEŃKOWICE",0,837514,1,1,837514
114,3,3_13402121,"BIEŃKOWICE",0,837514,1,1,837514
114,3,3_13402123,"BIEŃKOWICE",0,837514,1,1,837514
